,State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Abbr,Population_Size,LBW,Premature,Under_18,Over_40,Late_Care,MVA,Suicide,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Toxic_Chem,Pap_Smear,Mammogram,Proctoscopy,Pneumo_Vax,Flu_Vac,No_Exercise,Few_Fruit_Veg,High_Blood_Pres,Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,ALE
887,20,3,Anderson,KS,8182,7.0,9.1,3.6,1.7,15.5,43.0,17.1,1007,237,155,515,396,64640,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,35.3,-1111.1,-1111.1,10.7,1171,1624,161,36.7,12.2,76.7
888,20,5,Atchison,KS,16804,6.6,10.4,4.4,1.7,17.1,23.1,10.6,1612,481,229,1045,923,561080,-1111.1,-1111.1,19.7,-1111.1,-1111.1,28.8,81.6,-1111.1,9.3,1698,2579,359,47.6,41.7,77.0
889,20,7,Barber,KS,4958,6.9,9.4,3.5,1.2,16.5,23.7,32.5,495,97,82,326,249,6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3.4,690,1097,139,20.2,40.3,77.4
890,20,9,Barton,KS,28105,8.0,12.5,4.2,1.4,19.1,22.5,10.5,3317,597,320,1759,1393,96774,-1111.1,87.4,-1111.1,75.0,78.5,26.5,80.8,31.4,8.2,3707,4788,526,64.0,42.7,77.9
891,20,11,Bourbon,KS,14997,6.5,12.1,5.9,1.2,12.8,31.9,14.8,1562,444,307,938,756,29154,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,31.9,-1111.1,24.8,7.6,2042,2592,431,66.7,33.3,76.4
892,20,13,Brown,KS,10239,6.1,9.1,4.3,2.2,13.5,35.3,-1111.1,1058,276,181,644,497,4000,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,31.9,82.1,-1111.1,9.4,1416,1928,262,97.7,29.3,77.0
893,20,15,Butler,KS,62354,6.3,10.7,3.7,1.7,10.7,23.6,10.5,5147,1768,998,3857,3198,513754,83.0,81.9,36.9,73.6,72.1,22.8,81.3,21.1,6.7,5781,7153,949,51.3,22.5,77.7
894,20,17,Chase,KS,3081,7.1,11.5,6.0,1.8,14.8,51.8,-1111.1,267,72,51,195,149,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.1,382,492,54,0.0,0.0,78.4
895,20,19,Chautauqua,KS,4109,8.4,13.7,5.7,1.9,16.9,35.0,-1111.1,549,104,76,271,208,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,14.9,626,847,148,24.3,0.0,75.6
896,20,21,Cherokee,KS,21555,6.9,10.8,5.3,0.9,19.2,31.3,13.8,2869,731,627,1345,1031,3132243,78.5,-1111.1,-1111.1,-1111.1,-1111.1,31.5,86.3,-1111.1,7.6,3103,3179,671,13.9,23.2,75.3
897,20,23,Cheyenne,KS,2946,2.5,8.5,2.5,-1111.1,11.0,72.3,-1111.1,309,69,44,194,139,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.4,576,749,51,33.9,67.9,78.1
898,20,25,Clark,KS,2283,3.2,7.2,3.2,2.4,17.1,38.2,-1111.1,199,42,28,146,109,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.9,306,501,37,131.4,43.8,78.2
899,20,27,Clay,KS,8629,5.7,9.6,3.3,1.7,11.9,20.3,12.6,784,199,150,563,429,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.9,-1111.1,-1111.1,6.7,950,1705,168,92.7,11.6,77.3
900,20,29,Cloud,KS,9759,5.9,9.9,2.9,0.9,12.4,20.7,12.6,962,211,117,634,509,250,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,25.3,83.7,-1111.1,9.5,1088,2189,247,41.0,20.5,78.7
901,20,31,Coffey,KS,8683,6.8,11.1,3.2,1.2,10.7,20.6,-1111.1,770,294,144,552,431,-2222,88.5,-1111.1,-1111.1,-1111.1,-1111.1,16.2,82.9,-1111.1,6.7,958,1366,157,34.6,23.0,76.7
902,20,33,Comanche,KS,1935,6.3,12.6,-1111.1,2.4,21.4,-1111.1,-1111.1,123,29,27,128,89,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,249,449,43,0.0,0.0,78.2
903,20,35,Cowley,KS,35298,7.6,11.5,5.1,1.1,13.0,26.1,16.9,3331,1003,577,2192,1826,42290,71.6,72.6,36.1,54.7,61.1,32.8,82.6,30.4,8.4,4344,5431,882,59.5,48.2,75.6
904,20,37,Crawford,KS,38222,7.8,13.0,3.8,1.1,12.8,25.6,16.1,3691,1120,596,2441,2221,28220,78.9,72.1,38.0,55.6,62.8,23.8,81.2,24.1,7.0,5017,5478,1013,60.2,49.7,75.9
905,20,39,Decatur,KS,3191,4.1,7.8,3.8,-1111.1,12.9,37.5,-1111.1,314,57,179,211,152,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.5,553,846,58,94.0,31.3,78.3
906,20,41,Dickinson,KS,19209,7.0,10.6,3.9,1.7,13.1,27.1,12.5,1797,476,352,1228,941,13408,78.1,-1111.1,-1111.1,-1111.1,-1111.1,29.2,78.4,28.9,5.8,1913,3525,382,46.9,41.6,77.3
907,20,43,Doniphan,KS,7816,5.6,10.6,4.4,1.1,13.6,24.7,15.3,1019,281,124,488,403,8685,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,31.9,-1111.1,-1111.1,9.1,842,1241,134,25.6,0.0,77.0
908,20,45,Douglas,KS,102914,6.6,11.0,2.1,2.5,10.7,11.3,9.7,4409,2517,1071,6723,7285,1355999,83.7,78.9,53.1,65.3,75.6,19.3,79.6,14.9,3.6,11344,8170,1397,74.8,42.8,79.3
909,20,47,Edwards,KS,3292,7.2,10.5,5.7,1.5,21.6,69.7,-1111.1,427,61,40,210,156,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.9,537,682,50,30.4,30.4,78.2
910,20,49,Elk,KS,3075,9.6,12.9,5.0,1.8,12.9,48.3,-1111.1,448,79,86,206,151,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.8,625,690,91,0.0,0.0,75.6
911,20,51,Ellis,KS,26767,7.4,11.6,2.0,1.4,9.0,16.5,13.3,2114,578,337,1741,1643,231,85.4,88.1,-1111.1,-1111.1,-1111.1,21.3,81.2,15.4,5.0,2618,3720,486,48.6,59.8,78.9
912,20,53,Ellsworth,KS,6343,8.2,10.0,3.7,2.3,10.2,42.1,-1111.1,697,132,116,431,326,20,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,22.5,-1111.1,-1111.1,4.9,632,1141,100,31.5,31.5,77.4
913,20,55,Finney,KS,38988,7.1,12.4,6.2,1.5,34.7,24.3,6.5,7283,838,511,2143,1890,2693572,70.7,-1111.1,-1111.1,-1111.1,-1111.1,36.3,84.0,25.1,5.5,7819,3105,502,41.0,25.6,77.5
914,20,57,Ford,KS,33751,7.4,11.1,5.7,1.4,28.7,19.6,8.4,6003,628,483,1920,1672,3561899,75.3,-1111.1,33.8,-1111.1,-1111.1,27.9,83.0,23.0,5.9,5719,3189,410,74.1,32.6,76.4
915,20,59,Franklin,KS,26247,6.9,10.5,4.7,1.5,14.2,27.9,11.7,2512,791,336,1631,1347,0,84.9,-1111.1,-1111.1,-1111.1,-1111.1,28.4,82.1,35.0,5.5,2798,3448,617,30.5,15.2,76.1
916,20,61,Geary,KS,24585,9.0,13.7,2.7,0.9,19.5,15.2,16.5,2039,745,341,1405,1193,97003,87.2,-1111.1,-1111.1,-1111.1,-1111.1,17.6,80.8,20.7,6.5,4807,2528,420,52.9,89.5,74.3
917,20,63,Gove,KS,2763,6.2,10.3,1.8,2.1,13.8,31.7,-1111.1,296,49,44,176,130,26854,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1.0,464,710,43,181.0,0.0,77.9
918,20,65,Graham,KS,2721,6.3,10.5,5.9,2.1,10.1,52.7,-1111.1,331,51,54,185,130,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.4,384,642,68,73.5,36.8,78.3
919,20,67,Grant,KS,7530,6.4,11.3,8.4,1.1,24.3,29.0,13.8,1282,152,105,435,376,47388,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.2,1368,765,83,39.8,39.8,76.6
920,20,69,Gray,KS,5861,5.6,9.4,2.7,2.1,22.8,44.7,-1111.1,950,102,104,345,294,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,24.5,-1111.1,-1111.1,4.5,899,769,67,34.1,0.0,77.8
921,20,71,Greeley,KS,1349,8.9,8.9,6.1,-1111.1,26.1,-1111.1,-1111.1,151,33,19,85,65,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,242,257,26,74.1,0.0,77.9
922,20,73,Greenwood,KS,7338,6.7,10.0,4.9,1.6,17.3,28.9,20.2,999,192,120,480,352,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,36.2,82.4,-1111.1,11.9,1085,1673,252,27.3,27.3,75.6
923,20,75,Hamilton,KS,2604,8.4,14.3,4.9,1.6,25.6,-1111.1,-1111.1,396,42,43,160,128,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,485,457,32,0.0,76.8,76.6
924,20,77,Harper,KS,6081,5.8,11.3,4.8,1.5,17.4,39.2,-1111.1,694,128,146,394,290,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.1,731,1352,113,49.3,49.3,77.4
925,20,79,Harvey,KS,33843,6.4,9.7,3.7,1.8,16.3,23.9,9.0,3284,832,474,2121,1712,317866,82.8,84.6,49.8,61.6,65.4,25.0,82.4,27.2,7.9,3453,5569,601,103.4,35.5,78.8
926,20,81,Haskell,KS,4232,6.2,9.3,4.3,1.2,35.3,57.3,-1111.1,637,73,78,245,212,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.6,786,440,39,47.3,0.0,76.6
927,20,83,Hodgeman,KS,2110,7.2,9.6,2.9,-1111.1,20.7,54.1,-1111.1,185,38,28,133,108,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,271,358,26,47.4,0.0,78.2
928,20,85,Jackson,KS,13535,5.5,10.0,3.2,2.4,7.6,27.8,-1111.1,1079,408,259,840,688,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,31.0,82.3,-1111.1,8.9,1373,1799,256,51.7,22.2,77.3
929,20,87,Jefferson,KS,19106,6.7,11.5,3.6,1.0,9.7,30.6,11.5,1422,523,294,1215,970,-2222,83.3,-1111.1,-1111.1,-1111.1,-1111.1,26.3,83.5,21.9,6.1,1599,2485,364,31.4,20.9,77.0
930,20,89,Jewell,KS,3352,4.7,9.2,1.7,1.7,11.5,-1111.1,-1111.1,312,64,45,227,154,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.5,567,851,84,29.8,0.0,78.4
931,20,91,Johnson,KS,506562,6.1,9.7,1.2,2.9,5.9,7.7,10.7,17123,13030,6393,31281,24368,295884,89.0,86.3,54.3,66.3,74.9,16.7,79.4,18.9,4.8,34718,46513,4779,128.5,63.8,80.3
932,20,93,Kearny,KS,4516,5.4,10.2,5.4,1.6,28.2,43.3,-1111.1,649,92,68,260,231,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.0,810,456,56,44.3,22.1,76.6
933,20,95,Kingman,KS,8165,7.2,8.2,4.8,2.6,14.6,42.8,11.8,851,187,136,518,402,13,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.9,86.8,-1111.1,9.3,937,1540,139,0.0,49.0,77.4
934,20,97,Kiowa,KS,2984,7.1,12.2,2.5,1.3,20.6,33.1,-1111.1,307,59,45,192,144,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.3,412,678,77,0.0,33.5,78.2
935,20,99,Labette,KS,22169,7.6,12.5,5.4,0.8,12.4,34.5,14.6,2523,689,582,1394,1107,59351,77.3,-1111.1,23.1,-1111.1,-1111.1,34.2,88.9,32.4,6.9,2903,3567,767,72.2,27.1,75.5
936,20,101,Lane,KS,1894,2.8,8.8,-1111.1,-1111.1,20.8,-1111.1,-1111.1,154,41,28,123,90,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,14.5,285,439,33,52.8,0.0,77.9
937,20,103,Leavenworth,KS,73113,7.1,11.1,2.8,2.3,9.1,15.3,13.5,6515,2046,955,4559,3657,7440,84.8,84.7,40.7,63.5,69.4,21.5,78.8,24.2,5.8,6040,6272,1063,42.4,52.0,77.0
938,20,105,Lincoln,KS,3411,5.1,10.7,2.4,1.5,11.6,66.0,-1111.1,366,77,46,224,163,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3.1,396,714,63,29.3,29.3,77.4
939,20,107,Linn,KS,9914,7.8,11.6,5.1,0.3,11.0,64.0,17.0,1310,359,229,638,484,1758645,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.5,82.6,-1111.1,6.5,1192,1684,259,20.2,10.1,76.7
940,20,109,Logan,KS,2794,4.5,8.3,1.5,2.7,12.2,42.7,-1111.1,266,58,44,178,124,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.5,360,630,50,0.0,71.6,77.9
941,20,111,Lyon,KS,35609,6.6,10.8,4.6,1.2,20.8,21.5,14.5,3928,917,548,2208,2044,232325,78.5,81.7,48.1,-1111.1,-1111.1,27.2,79.4,18.5,7.0,5155,3985,661,59.0,36.5,78.0
942,20,113,McPherson,KS,29523,6.9,10.5,2.8,1.9,10.1,18.8,10.4,2750,641,354,1880,1556,470206,76.5,86.0,38.4,63.6,71.8,24.6,77.8,30.2,6.1,1828,4983,402,67.7,44.0,79.0
943,20,115,Marion,KS,12952,5.1,9.9,3.0,2.2,13.6,37.5,8.2,1381,280,197,834,657,5034,84.0,-1111.1,-1111.1,-1111.1,-1111.1,25.7,75.6,-1111.1,3.5,1478,2600,236,30.9,38.6,78.4
944,20,117,Marshall,KS,10405,6.0,10.3,3.4,1.3,12.2,31.8,-1111.1,1089,223,152,679,512,42556,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,32.3,74.5,-1111.1,5.8,1152,2252,212,38.4,38.4,77.8
945,20,119,Meade,KS,4625,6.4,8.0,3.0,1.9,23.7,44.2,-1111.1,582,80,75,276,221,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.6,703,812,53,43.2,21.6,77.8
946,20,121,Miami,KS,30496,7.7,10.5,2.4,2.5,7.8,33.4,16.3,2484,835,407,1893,1543,0,87.6,-1111.1,-1111.1,-1111.1,-1111.1,25.2,76.1,21.5,6.9,2325,3057,537,49.2,23.0,76.9
947,20,123,Mitchell,KS,6420,5.8,9.4,3.1,2.4,14.2,21.1,-1111.1,528,131,135,411,321,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,25.5,82.4,-1111.1,3.6,661,1420,112,77.9,15.6,78.4
948,20,125,Montgomery,KS,34570,8.1,13.4,5.0,1.4,14.9,35.2,18.3,4405,1013,772,2189,1699,1403857,74.7,69.2,23.7,58.9,69.0,30.5,80.8,29.3,9.1,4615,6378,1093,52.1,43.4,75.6
949,20,127,Morris,KS,6049,5.2,10.9,2.4,1.5,13.4,34.9,-1111.1,644,145,150,392,299,0,85.6,-1111.1,-1111.1,-1111.1,-1111.1,28.8,-1111.1,-1111.1,9.2,736,1165,113,49.6,33.1,78.4
950,20,129,Morton,KS,3196,5.4,10.1,5.1,2.3,32.5,-1111.1,-1111.1,371,66,52,190,149,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2.2,551,496,46,62.6,62.6,76.6
951,20,131,Nemaha,KS,10443,5.6,8.9,1.8,2.3,9.9,25.3,12.3,1118,197,147,644,510,5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,31.4,79.0,-1111.1,3.9,986,2048,164,38.3,47.9,77.3
952,20,133,Neosho,KS,16529,8.3,13.1,4.0,1.3,12.8,30.1,13.5,1833,451,381,1043,825,338591,73.9,-1111.1,-1111.1,-1111.1,-1111.1,32.7,81.9,28.9,9.4,2013,2884,441,54.4,42.3,76.4
953,20,135,Ness,KS,3009,6.2,10.0,4.7,1.8,15.3,36.4,-1111.1,349,58,40,201,133,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.3,426,844,48,33.2,0.0,78.2
954,20,137,Norton,KS,5664,5.5,8.6,2.0,1.8,10.4,31.4,-1111.1,611,101,95,378,288,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,90.3,-1111.1,7.5,665,1100,115,70.6,53.0,78.3
955,20,139,Osage,KS,17150,6.6,10.4,3.4,1.6,8.1,32.2,14.5,1682,565,396,1089,860,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.9,81.2,-1111.1,8.0,1672,2605,350,23.3,23.3,77.6
956,20,141,Osborne,KS,4050,6.5,12.3,3.5,2.3,8.8,24.0,-1111.1,441,89,61,266,195,10950,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.0,506,1055,77,0.0,49.4,78.4
957,20,143,Ottawa,KS,6123,8.3,12.8,2.9,2.9,8.5,22.5,-1111.1,586,156,138,393,298,45906,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,40.0,-1111.1,-1111.1,4.4,617,997,91,81.7,32.7,77.4
958,20,145,Pawnee,KS,6739,6.1,9.9,5.0,1.4,15.1,30.8,14.8,707,150,145,437,340,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.7,-1111.1,-1111.1,12.4,781,1189,136,59.4,14.8,77.3
959,20,147,Phillips,KS,5504,4.8,12.0,3.2,0.9,8.8,35.8,-1111.1,613,116,75,356,253,12751,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,24.4,-1111.1,-1111.1,7.8,728,1230,133,90.8,36.3,78.4
960,20,149,Pottawatomie,KS,19129,5.7,9.5,2.3,4.1,12.8,30.7,13.7,1319,440,258,1164,964,2709061,86.4,-1111.1,-1111.1,-1111.1,-1111.1,22.9,73.2,19.3,5.0,1887,2313,273,62.7,36.6,77.8
961,20,151,Pratt,KS,9496,6.9,9.9,3.0,1.5,17.6,15.8,20.0,861,195,129,609,499,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.0,83.2,-1111.1,11.1,1140,1668,170,73.7,52.7,78.2
962,20,153,Rawlins,KS,2672,5.3,6.6,2.9,-1111.1,12.8,34.0,-1111.1,297,53,55,180,131,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,333,692,54,112.3,0.0,78.1
963,20,155,Reno,KS,63558,7.3,11.8,3.5,1.5,15.2,19.7,12.1,7456,1657,1043,4043,3133,176533,81.3,83.5,46.5,61.8,70.2,25.0,79.6,24.1,6.4,7423,10225,1355,81.8,48.8,77.6
964,20,157,Republic,KS,5164,6.3,10.7,2.8,1.8,10.4,25.7,-1111.1,435,114,250,347,241,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,25.7,-1111.1,-1111.1,8.3,701,1365,101,77.5,38.7,78.7
965,20,159,Rice,KS,10452,7.4,10.6,4.5,2.1,18.7,33.1,8.9,1092,252,151,661,590,2776,85.3,-1111.1,-1111.1,-1111.1,-1111.1,27.3,89.7,-1111.1,5.2,1361,1927,212,28.7,47.8,77.3
966,20,161,Riley,KS,62826,5.5,9.7,1.7,1.3,12.1,10.8,8.4,1878,1302,754,4060,5080,-2222,88.7,81.1,45.2,-1111.1,-1111.1,14.3,77.9,15.7,3.3,7472,4720,613,71.6,47.8,79.8
967,20,163,Rooks,KS,5351,6.9,11.8,3.1,2.1,10.0,40.1,-1111.1,475,116,82,345,265,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,27.4,-1111.1,-1111.1,9.0,662,1167,105,37.4,37.4,78.3
968,20,165,Rush,KS,3406,3.7,10.4,2.3,1.4,13.9,37.6,-1111.1,421,65,80,225,162,113630,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,12.8,371,858,92,58.7,29.4,78.2
969,20,167,Russell,KS,6845,7.1,11.1,3.6,1.1,10.8,24.3,-1111.1,833,163,142,453,323,98324,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,33.4,81.2,-1111.1,7.9,801,1714,170,43.8,43.8,77.4
970,20,169,Saline,KS,53919,7.3,10.6,4.3,1.3,10.4,15.5,10.8,4622,1368,1013,3359,2674,220750,77.5,80.8,40.3,55.8,59.0,23.0,75.8,21.5,4.9,6059,7490,1007,87.2,46.4,77.2
971,20,171,Scott,KS,4600,8.6,11.0,3.9,1.8,28.3,25.7,-1111.1,471,105,64,286,227,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.3,645,420,22,87.0,43.5,77.9
972,20,173,Sedgwick,KS,466061,7.7,11.2,3.8,1.8,12.6,16.6,11.3,44210,13780,9497,28084,22926,2469978,83.6,80.5,42.8,69.2,68.9,24.6,79.9,24.0,6.8,59433,50560,8481,98.5,41.0,76.6
973,20,175,Seward,KS,23274,6.3,9.6,6.9,1.1,42.7,25.6,7.2,4907,441,372,1298,1133,36007,78.8,-1111.1,18.7,-1111.1,-1111.1,30.7,83.3,23.2,7.0,4417,1779,289,51.6,30.1,77.8
974,20,177,Shawnee,KS,172365,7.6,12.6,4.5,2.0,9.5,15.7,14.4,13696,5227,2715,10792,8416,1545313,80.6,84.3,49.6,62.1,68.6,25.5,80.9,24.0,6.7,18641,23128,4821,66.1,55.1,75.9
975,20,179,Sheridan,KS,2591,6.8,9.7,-1111.1,2.8,10.1,-1111.1,-1111.1,218,46,41,167,129,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.3,345,508,32,38.6,38.6,78.3
976,20,181,Sherman,KS,6153,7.7,13.5,6.4,1.5,13.1,21.0,15.3,551,130,77,390,314,98157,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.3,-1111.1,-1111.1,8.8,1162,1117,128,48.8,48.8,78.1
977,20,183,Smith,KS,4121,4.8,11.8,1.4,2.0,9.6,34.0,-1111.1,472,82,59,278,192,54607,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,21.7,-1111.1,-1111.1,7.7,485,1127,82,48.5,48.5,78.4
978,20,185,Stafford,KS,4488,8.8,10.6,4.6,2.1,21.1,-1111.1,-1111.1,528,89,62,285,218,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,22.9,-1111.1,-1111.1,10.3,737,936,85,22.3,44.6,77.3
979,20,187,Stanton,KS,2245,6.9,10.1,3.9,2.2,21.1,63.9,-1111.1,316,39,34,134,107,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,451,344,27,44.5,0.0,76.6
980,20,189,Stevens,KS,5412,7.8,10.7,6.7,1.5,31.8,50.6,-1111.1,647,103,67,316,267,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,25.5,-1111.1,-1111.1,7.0,925,729,66,18.5,37.0,76.6
981,20,191,Sumner,KS,24797,6.2,9.4,2.7,1.8,9.7,35.2,15.5,2229,761,442,1533,1237,0,81.1,78.7,29.4,-1111.1,-1111.1,26.4,78.1,27.3,8.6,2830,4201,526,28.2,32.3,76.2
982,20,193,Thomas,KS,7639,6.8,10.0,2.3,2.0,10.7,30.0,15.7,358,143,103,470,400,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,27.7,93.7,-1111.1,3.8,857,1155,129,52.4,52.4,78.1
983,20,195,Trego,KS,3050,6.0,8.3,3.7,3.3,7.0,-1111.1,-1111.1,345,58,40,200,144,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.2,334,715,64,131.1,32.8,77.9
984,20,197,Wabaunsee,KS,6919,4.7,8.0,3.0,3.1,8.8,22.5,16.4,475,173,150,443,346,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,30.2,-1111.1,-1111.1,5.1,642,1041,125,28.9,0.0,77.6
985,20,199,Wallace,KS,1573,8.1,12.2,2.3,5.0,19.4,-1111.1,-1111.1,163,31,23,97,80,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,285,327,18,0.0,0.0,77.9
986,20,201,Washington,KS,6009,6.4,12.3,2.4,1.6,12.3,39.8,-1111.1,811,130,95,390,276,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,27.9,-1111.1,-1111.1,6.1,733,1528,135,33.3,33.3,78.7
987,20,203,Wichita,KS,2309,9.4,14.0,5.1,1.9,23.9,-1111.1,-1111.1,341,50,29,141,107,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.6,461,397,18,43.3,0.0,77.9
988,20,205,Wilson,KS,9834,6.6,12.0,6.2,1.9,16.6,35.5,15.8,1285,246,265,630,481,570191,-1111.1,-1111.1,7.0,-1111.1,-1111.1,33.3,-1111.1,-1111.1,11.0,1447,1793,270,61.0,30.5,75.6
989,20,207,Woodson,KS,3572,6.4,12.5,3.9,-1111.1,13.4,41.5,-1111.1,430,107,78,239,173,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.8,520,842,116,28.0,28.0,76.4
990,20,209,Wyandotte,KS,155750,7.9,11.6,6.6,1.4,20.4,16.5,17.1,25394,6599,3579,9268,7635,4258037,86.1,77.3,42.1,56.9,59.1,37.3,83.1,26.5,7.7,28521,17320,4211,107.9,36.0,73.2
991,21,1,Adair,KY,17573,7.9,11.3,6.0,1.3,14.8,26.6,11.7,4702,490,1154,1160,1009,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,38.8,77.4,38.5,8.5,3576,2389,744,62.6,28.5,75.4
992,21,3,Allen,KY,18706,7.5,10.8,5.2,1.1,22.1,35.0,14.6,4437,571,965,1217,1045,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,39.0,83.1,-1111.1,8.8,2240,2261,688,10.7,26.7,74.6
993,21,5,Anderson,KY,20394,6.8,11.8,3.7,1.3,12.2,29.4,12.5,2699,502,722,1317,1099,2251,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,23.7,84.3,-1111.1,3.3,1842,2077,468,34.3,29.4,76.2
